# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Apr 19 11:24:48 2026
#
# User preference: *
#
# CONSTRAINT:  where (releasedate like '%2025%')
#
# COLUMN pl_name:        Planet Name
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN default_flag:   Default Parameter Set
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
# COLUMN pl_tranmid:     Transit Midpoint [days]
# COLUMN pl_tranmiderr1: Transit Midpoint Upper Unc. [days]
# COLUMN pl_tranmiderr2: Transit Midpoint Lower Unc. [days]
# COLUMN pl_tranmidlim:  Transit Midpoint Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN pl_imppar:      Impact Parameter
# COLUMN pl_impparerr1:  Impact Parameter Upper Unc.
# COLUMN pl_impparerr2:  Impact Parameter Lower Unc.
# COLUMN pl_impparlim:   Impact Parameter Limit Flag
# COLUMN pl_trandep:     Transit Depth [%]
# COLUMN pl_trandeperr1: Transit Depth Upper Unc. [%]
# COLUMN pl_trandeperr2: Transit Depth Lower Unc. [%]
# COLUMN pl_trandeplim:  Transit Depth Limit Flag
# COLUMN pl_trandur:     Transit Duration [hours]
# COLUMN pl_trandurerr1: Transit Duration Upper Unc. [hours]
# COLUMN pl_trandurerr2: Transit Duration Lower Unc. [hours]
# COLUMN pl_trandurlim:  Transit Duration Limit Flag
# COLUMN pl_ratdor:      Ratio of Semi-Major Axis to Stellar Radius
# COLUMN pl_ratdorerr1:  Ratio of Semi-Major Axis to Stellar Radius Upper Unc.
# COLUMN pl_ratdorerr2:  Ratio of Semi-Major Axis to Stellar Radius Lower Unc.
# COLUMN pl_ratdorlim:   Ratio of Semi-Major Axis to Stellar Radius Limit Flag
# COLUMN pl_ratror:      Ratio of Planet to Stellar Radius
# COLUMN pl_ratrorerr1:  Ratio of Planet to Stellar Radius Upper Unc.
# COLUMN pl_ratrorerr2:  Ratio of Planet to Stellar Radius Lower Unc.
# COLUMN pl_ratrorlim:   Ratio of Planet to Stellar Radius Limit Flag
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,rastr,ra,decstr,dec,default_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,ttv_flag,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,st_refname,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,rowupdate,pl_pubdate,releasedate
TOI-7149 b,16h18m57.23s,244.7384657,+19d10m32.92s,19.1758116,1,<a refstr=KANODIA_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250617861K/abstract target=ref>Kanodia et al. 2025</a>,2.65206166000,0.00000080000,-0.00000080000,0,13.20000000,0.51000000,-0.51000000,0,0.078000,0.047000,-0.048000,0,89.25000,0.39000,-0.28000,0,2459703.59605000,0.00029000,-0.00029000,0,0,,,,,,,,,1.7256000,0.0600000,-0.0720000,0,15.520000,0.670000,-0.540000,0,0.33340000,0.00480000,-0.00530000,0,<a refstr=KANODIA_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250617861K/abstract target=ref>Kanodia et al. 2025</a>,3363.00,59.00,-59.00,0,0.351000,0.015000,-0.015000,0,4.880000,0.040000,-0.040000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,,,12.2300000,0.0240000,-0.0240000,2025-08-14,2025-06,2025-08-14
TOI-7384 b,05h32m24.76s,83.1031834,-39d50m03.30s,-39.8342501,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,6.23351551622,0.00140557070,-0.00140557070,0,3.92866749,0.40405700,-0.40405700,0,,,,,,,,,2460668.52565400,0.00256848,-0.00256848,0,0,,,,,1.38993556,0.14760515,-0.14760515,0,1.5179746,0.2056762,-0.2056762,0,,,,,,,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,3211.00,157.00,-157.00,0,0.313932,0.009498,-0.009498,0,4.910630,0.003833,-0.003833,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16.7040000,0.2060000,-0.2060000,11.0960000,0.0230000,-0.0230000,2025-04-16,2017-07,2025-04-16
TOI-7510 b,18h14m54.77s,273.7281880,-54d26m02.60s,-54.4340547,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,11.53172727214,0.00014686849,-0.00014686849,0,11.65856551,4.00710892,-4.00710892,0,,,,,,,,,2460847.17609000,0.00541840,-0.00541840,0,1,,,,,0.38813139,0.02714332,-0.02714332,0,4.8139956,1.5304259,-1.5304259,0,,,,,,,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5586.00,128.89,-128.89,0,1.079000,0.055327,-0.055327,0,4.367660,0.078412,-0.078412,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11.9890000,0.0300000,-0.0300000,10.2110000,0.0230000,-0.0230000,2025-10-30,2017-07,2025-10-30
TOI-7510 b,18h14m54.77s,273.7281880,-54d26m02.60s,-54.4340547,1,<a refstr=ALMENARA_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv251120074A/abstract target=ref>Almenara et al. 2025</a>,11.53086900000,,,0,7.31000000,0.23000000,-0.23000000,0,0.057200,0.003300,-0.003300,0,90.03000,0.72000,-0.72000,0,2458656.21365600,,,0,1,0.180000,0.130000,-0.130000,0,,,,,,,,,21.270000,0.250000,-0.550000,0,0.06480000,0.00098000,-0.00098000,0,<a refstr=ALMENARA_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv251120074A/abstract target=ref>Almenara et al. 2025</a>,5720.00,50.00,-50.00,0,1.035000,0.026000,-0.026000,0,4.439000,0.014000,-0.027000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11.9890000,0.0300000,-0.0300000,10.2110000,0.0230000,-0.0230000,2025-12-11,2025-11,2025-12-11
TOI-7510 c,18h14m54.77s,273.7281880,-54d26m02.60s,-54.4340547,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,22.57099907595,0.00225370039,-0.00225370039,0,9.25092411,0.50462913,-0.50462913,0,,,,,,,,,2460830.75939100,0.00179190,-0.00179190,0,1,,,,,0.57260210,0.03192608,-0.03192608,0,5.2019019,0.4195199,-0.4195199,0,,,,,,,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5586.00,128.89,-128.89,0,1.079000,0.055327,-0.055327,0,4.367660,0.078412,-0.078412,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11.9890000,0.0300000,-0.0300000,10.2110000,0.0230000,-0.0230000,2025-10-30,2017-07,2025-10-30
TOI-7510 c,18h14m54.77s,273.7281880,-54d26m02.60s,-54.4340547,1,<a refstr=ALMENARA_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv251120074A/abstract target=ref>Almenara et al. 2025</a>,22.56874230000,,,0,10.81000000,0.32000000,-0.32000000,0,0.009100,0.010000,-0.006200,0,90.11000,0.34000,-0.34000,0,2458664.15704500,,,0,1,0.140000,0.130000,-0.130000,0,,,,,,,,,33.300000,0.400000,-0.850000,0,0.09578000,0.00092000,-0.00092000,0,<a refstr=ALMENARA_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv251120074A/abstract target=ref>Almenara et al. 2025</a>,5720.00,50.00,-50.00,0,1.035000,0.026000,-0.026000,0,4.439000,0.014000,-0.027000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11.9890000,0.0300000,-0.0300000,10.2110000,0.0230000,-0.0230000,2025-12-11,2025-11,2025-12-11
TOI-7510 d,18h14m54.77s,273.7281880,-54d26m02.60s,-54.4340547,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,48.86217278727,0.00049508950,-0.00049508950,0,6.31985446,0.41400603,-0.41400603,0,,,,,,,,,2460794.94541500,0.00628920,-0.00628920,0,1,,,,,0.42205663,0.02850010,-0.02850010,0,4.9745890,0.6904230,-0.6904230,0,,,,,,,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5586.00,128.89,-128.89,0,1.079000,0.055327,-0.055327,0,4.367660,0.078412,-0.078412,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11.9890000,0.0300000,-0.0300000,10.2110000,0.0230000,-0.0230000,2025-10-30,2017-07,2025-10-30
TOI-7510 d,18h14m54.77s,273.7281880,-54d26m02.60s,-54.4340547,1,<a refstr=ALMENARA_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv251120074A/abstract target=ref>Almenara et al. 2025</a>,48.86446800000,,,0,10.52000000,0.32000000,-0.32000000,0,0.040000,0.022000,-0.022000,0,89.31200,0.02600,-0.04300,0,2458693.78801900,,,0,1,0.681000,0.026000,-0.026000,0,,,,,,,,,55.780000,0.660000,-1.400000,0,0.09330000,0.00110000,-0.00110000,0,<a refstr=ALMENARA_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv251120074A/abstract target=ref>Almenara et al. 2025</a>,5720.00,50.00,-50.00,0,1.035000,0.026000,-0.026000,0,4.439000,0.014000,-0.027000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11.9890000,0.0300000,-0.0300000,10.2110000,0.0230000,-0.0230000,2025-12-11,2025-11,2025-12-11
TOI-756 b,12h48m24.90s,192.1037380,-45d28m13.70s,-45.4704709,1,<a refstr=PARC_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...702A.138P/abstract target=ref>Parc et al. 2025</a>,1.23924950000,0.00000070000,-0.00000070000,0,2.81000000,0.10000000,-0.10000000,0,0.000000,,,0,85.53000,0.19000,-0.18000,0,2458570.65234000,0.00035000,-0.00037000,0,0,0.589000,0.018000,-0.021000,0,,,,,1.1000000,0.0100000,-0.0100000,0,,,,,0.05113000,0.00080000,-0.00090000,0,<a refstr=PARC_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...702A.138P/abstract target=ref>Parc et al. 2025</a>,3657.00,72.00,-72.00,0,0.505000,0.015000,-0.015000,0,4.735000,0.031000,-0.031000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14.6070000,0.0180000,-0.0180000,10.2740000,0.0210000,-0.0210000,2025-11-13,2025-10,2025-11-13
TOI-757 b,12h31m58.76s,187.9948428,-35d33m16.03s,-35.5544523,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,17.46822980000,0.00006970000,-0.00006970000,0,2.17884000,0.13956900,-0.13956900,0,,,,,,,,,2460039.19290300,0.00399030,-0.00399030,0,0,,,,,0.09260000,0.00470122,-0.00470122,0,3.4910000,0.4140000,-0.4140000,0,,,,,,,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5499.00,186.00,-186.00,0,0.760000,0.040000,-0.040000,0,4.399620,2.004080,-2.004080,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,9.7430000,0.0040000,-0.0040000,7.8740000,0.0210000,-0.0210000,2025-05-05,2017-07,2025-05-05
TOI-762 A b,11h04m17.94s,166.0747423,-47d49m17.39s,-47.8214964,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,3.47168080203,0.00000329424,-0.00000329424,0,8.02723405,0.29949307,-0.29949307,0,,,,,,,,,2459329.50563100,0.00083240,-0.00083240,0,0,,,,,3.06246435,0.08080704,-0.08080704,0,1.3816978,0.0448310,-0.0448310,0,,,,,,,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,3399.00,102.00,-102.00,0,0.426785,0.013027,-0.013027,0,4.914680,0.484981,-0.484981,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16.0000000,0.2000000,-0.2000000,11.0840000,0.0270000,-0.0270000,2025-05-05,2017-07,2025-05-05
TOI-771 b,10h56m27.33s,164.1138903,-72d59m06.62s,-72.9851736,1,<a refstr=LACEDELLI_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250418223L/abstract target=ref>Lacedelli et al. 2025</a>,2.32601550000,0.00000100000,-0.00000090000,0,1.36000000,0.10000000,-0.10000000,0,0.055000,0.047000,-0.036000,0,89.30000,0.50000,-0.50000,0,2458572.41910000,0.00030000,-0.00030000,0,0,0.220000,0.180000,-0.160000,0,,,,,0.9600000,0.0400000,-0.0500000,0,18.900000,1.100000,-1.100000,0,0.05369000,0.00080000,-0.00080000,0,<a refstr=LACEDELLI_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250418223L/abstract target=ref>Lacedelli et al. 2025</a>,3370.00,100.00,-100.00,0,0.232000,0.017000,-0.023000,0,4.800000,0.070000,-0.070000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14.8880000,0.0800000,-0.0800000,9.6640000,0.0210000,-0.0210000,2025-05-05,2025-04,2025-05-05
TOI-771 b,10h56m27.33s,164.1138903,-72d59m06.62s,-72.9851736,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,2.32600773508,0.00000485533,-0.00000485533,0,1.39608687,0.44174787,-0.44174787,0,,,,,,,,,2459335.35228500,0.00195981,-0.00195981,0,0,,,,,0.32797891,0.01615056,-0.01615056,0,0.9960868,0.1841219,-0.1841219,0,,,,,,,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,3231.00,,,0,0.241857,0.007272,-0.007272,0,4.438000,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14.8880000,0.0800000,-0.0800000,9.6640000,0.0210000,-0.0210000,2025-05-05,2017-07,2025-05-05
TOI-782 b,12h15m40.89s,183.9203614,-18d54m37.22s,-18.9103377,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,8.02398114684,0.00001691114,-0.00001691114,0,2.59266525,0.91513100,-0.91513100,0,,,,,,,,,2458577.04217400,0.00140452,-0.00140452,0,0,,,,,0.40100578,0.02934055,-0.02934055,0,1.7082731,0.3798141,-0.3798141,0,,,,,,,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,3331.00,63.00,-63.00,0,0.406516,0.012289,-0.012289,0,4.949640,0.399131,-0.399131,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14.8300000,0.0240000,-0.0240000,9.8600000,0.0240000,-0.0240000,2025-05-05,2017-07,2025-05-05
TOI-815 b,10h23m29.27s,155.8719377,-43d50m05.73s,-43.8349248,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,11.19727690000,0.00002560000,-0.00002560000,0,2.62397000,0.16371100,-0.16371100,0,,,,,,,,,2460026.62428400,0.00163960,-0.00163960,0,0,,,,,0.13010000,0.00537906,-0.00537906,0,3.0610000,0.4340000,-0.4340000,0,,,,,,,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,4953.90,107.60,-107.60,0,0.760000,0.040000,-0.040000,0,4.590000,0.080000,-0.080000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10.2170000,0.0050000,-0.0050000,7.9990000,0.0290000,-0.0290000,2025-04-07,2017-07,2025-04-07
TOI-815 c,10h23m29.27s,155.8719377,-43d50m05.73s,-43.8349248,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,734.49877020000,0.00008040000,-0.00008040000,0,2.18380000,0.16877300,-0.16877300,0,,,,,,,,,2460023.12991300,0.00436320,-0.00436320,0,0,,,,,0.10040000,0.00726296,-0.00726296,0,2.5290000,0.5880000,-0.5880000,0,,,,,,,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,4953.90,107.60,-107.60,0,0.760000,0.040000,-0.040000,0,4.590000,0.080000,-0.080000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10.2170000,0.0050000,-0.0050000,7.9990000,0.0290000,-0.0290000,2025-04-07,2017-07,2025-04-07
TOI-858 B b,04h00m47.96s,60.1998256,-54d35m34.50s,-54.5929177,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,3.27972061219,0.00000166727,-0.00000166727,0,14.06064510,0.69680744,-0.69680744,0,,,,,,,,,2459088.31210800,0.00018297,-0.00018297,0,0,,,,,1.11484202,0.00771452,-0.00771452,0,3.5795839,0.0265237,-0.0265237,0,,,,,,,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5857.00,135.10,-135.10,0,1.297470,0.063633,-0.063633,0,4.240000,0.080000,-0.080000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11.1830000,0.0690000,-0.0690000,9.7220000,0.0230000,-0.0230000,2025-06-11,2017-07,2025-06-11
TOI-858 B b,04h00m47.96s,60.1998256,-54d35m34.50s,-54.5929177,1,<a refstr=HAGELBERG_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...679A..70H/abstract target=ref>Hagelberg et al. 2023</a>,3.27971780000,0.00000140000,-0.00000140000,0,14.06727078,0.43715025,-0.43715025,0,0.150000,,,1,86.80000,0.50000,-0.44000,0,2458386.45235000,0.00028000,-0.00028000,0,0,0.419000,0.050000,-0.062000,0,0.97400000,0.01400000,-0.01600000,0,3.6024000,0.0216000,-0.0216000,0,,,,,,,,,<a refstr=HAGELBERG_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...679A..70H/abstract target=ref>Hagelberg et al. 2023</a>,5842.00,84.00,-79.00,0,1.308000,0.037000,-0.038000,0,4.238000,0.038000,-0.035000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11.1830000,0.0690000,-0.0690000,9.7220000,0.0230000,-0.0230000,2025-04-07,2023-11,2025-04-07
TOI-871 b,04h58m57.03s,74.7376264,-50d37m38.70s,-50.6274153,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,14.36273803273,0.00006837242,-0.00006837242,0,1.68663141,1.32818280,-1.32818280,0,,,,,,,,,2458417.05108400,0.00207126,-0.00207126,0,0,,,,,0.05419771,0.00408456,-0.00408456,0,3.2043798,0.4077654,-0.4077654,0,,,,,,,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,4939.00,180.00,-180.00,0,0.732189,0.045143,-0.045143,0,4.584890,0.308587,-0.308587,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10.5690000,0.0100000,-0.0100000,8.3800000,0.0360000,-0.0360000,2025-05-05,2017-07,2025-05-05
TOI-880 c,06h16m39.47s,94.1644734,-13d59m14.41s,-13.9873370,1,<a refstr=ZHANG_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....170..175Z/abstract target=ref>Zhang et al. 2025</a>,6.38727030000,0.00000690000,-0.00000730000,0,4.95000000,0.20000000,-0.20000000,0,,,,,88.20000,0.30000,-0.32000,0,2459403.67511000,0.00040000,-0.00040000,0,0,0.517000,0.064000,-0.070000,0,,,,,2.3430000,0.0450000,-0.0450000,0,16.480000,0.670000,-0.760000,0,0.05467000,0.00095000,-0.00095000,0,<a refstr=ZHANG_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....170..175Z/abstract target=ref>Zhang et al. 2025</a>,5050.00,100.00,-100.00,0,0.830000,0.030000,-0.030000,0,4.530000,0.100000,-0.100000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10.1040000,0.0050000,-0.0050000,7.9540000,0.0210000,-0.0210000,2025-08-28,2025-09,2025-08-28
TOI-880.02,06h16m39.47s,94.1644734,-13d59m14.41s,-13.9873370,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,2.57359428214,0.00054787163,-0.00054787163,0,2.77792285,0.22940397,-0.22940397,0,,,,,,,,,2460663.87466900,0.00197619,-0.00197619,0,0,,,,,0.07396008,0.00519762,-0.00519762,0,2.4810064,0.1769986,-0.1769986,0,,,,,,,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,4935.00,122.30,-122.30,0,0.816999,0.051771,-0.051771,0,4.520000,0.090000,-0.090000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10.1040000,0.0050000,-0.0050000,7.9540000,0.0210000,-0.0210000,2025-06-02,2017-07,2025-06-02
TOI-880.02,06h16m39.47s,94.1644734,-13d59m14.41s,-13.9873370,1,<a refstr=ZHANG_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....170..175Z/abstract target=ref>Zhang et al. 2025</a>,2.57571000000,0.00028000000,-0.00012000000,0,2.19000000,0.11000000,-0.11000000,0,,,,,87.80000,1.30000,-0.95000,0,2459400.61280000,0.02000000,-0.00930000,0,0,0.350000,0.140000,-0.200000,0,,,,,1.9700000,0.1300000,-0.1200000,0,9.050000,0.350000,-0.370000,0,0.02417000,0.00090000,-0.00090000,0,<a refstr=ZHANG_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....170..175Z/abstract target=ref>Zhang et al. 2025</a>,5050.00,100.00,-100.00,0,0.830000,0.030000,-0.030000,0,4.530000,0.100000,-0.100000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10.1040000,0.0050000,-0.0050000,7.9540000,0.0210000,-0.0210000,2025-08-28,2025-09,2025-08-28
